Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T012_008,SE_T018_001,SE_T018_002,SE_T018_003,SE_T018_004,SE_T018_005,SE_T018_006,SE_T018_007,SE_T018_008,SE_T018_009,SE_T020_001,SE_T020_002,SE_T020_003,SE_T020_004,SE_T020_005,SE_T020_006,SE_T020_007,SE_T020_008,SE_T021_001,SE_T021_002,SE_T021_003,SE_T022_001,SE_T022_002,SE_T022_003,SE_T094_001,SE_T155_001,SE_T156_001,SE_T156_002,SE_T156_003,SE_T157_001,SE_T157_002,SE_T157_003,SE_T158_001,SE_T158_002,SE_T158_003,SE_T158_004
"42101031402","Census Tract 314.02","Census Tract 314.02, Philadelphia County, Pennsylvania","00","42","101","031402",4704,4704,3695.413,257.1715,2.283939,411.109,0.9135755,209.2088,127.9006,1798.37327636434,1250.68479316372,871.550980772966,379.133812390756,91.357545154399,287.776267236357,547.688483200622,197.332297533502,350.35618566712,1798.37327636434,1503.74519324141,78.5674888327831,0.91357545154399,112.369780539911,0.456787725771995,64.4070693338513,37.9133812390756,1798.37327636434,127.443775490387,1670.92950087395,1798.37327636434,1451.6713925034,346.70188386094,42689.6219233698,1881.50864245485,1798.37327636434,1464.46144882502,333.911827539328,1881.50864245485,1798.37327636434,83.1353660905031,83.1353660905031,16.9011458535638,22.8393862885998,43.3948339483396
"42101031501","Census Tract 315.01","Census Tract 315.01, Philadelphia County, Pennsylvania","00","42","101","031501",5828,5828,5578.977,74.58361,3.081967,72.73443,4.931148,55.47541,38.21639,2381.12786885246,1528.65573770492,1090.4,438.255737704918,100.472131147541,337.783606557377,852.472131147542,339.632786885246,512.839344262295,2381.12786885246,2299.14754098361,24.655737704918,1.2327868852459,24.0393442622951,0.616393442622951,19.1081967213115,12.327868852459,2381.12786885246,44.9967213114754,2336.13114754098,2381.12786885246,2276.95737704918,104.17049180328,44934.3952343952,2495.16065573771,2381.12786885246,1849.18032786885,531.947540983607,2495.16065573771,2381.12786885246,114.032786885246,114.032786885246,27.7377049180328,25.272131147541,61.0229508196722
"42101031502","Census Tract 315.02","Census Tract 315.02, Philadelphia County, Pennsylvania","00","42","101","031502",3627,3627,3472.023,46.41639,1.918033,45.26557,3.068852,34.52459,23.78361,1481.87213114754,951.344262295082,678.599999999999,272.744262295082,62.527868852459,210.216393442623,530.527868852458,211.367213114754,319.160655737705,1481.87213114754,1430.85245901639,15.344262295082,0.767213114754098,14.9606557377049,0.383606557377049,11.8918032786885,7.67213114754098,1481.87213114754,28.0032786885246,1453.86885245902,1481.87213114754,1417.04262295082,64.8295081967199,44934.3952343951,1552.83934426229,1481.87213114754,1150.81967213115,331.052459016393,1552.83934426229,1481.87213114754,70.9672131147541,70.9672131147541,17.2622950819672,15.727868852459,37.9770491803279
"42101031600","Census Tract 316","Census Tract 316, Philadelphia County, Pennsylvania","00","42","101","031600",5452,5452,5226,61,6,33,0,54,72,2174,1448,1039,409,73,336,726,277,449,2174,2117,16,2,11,0,15,13,2174,35,2139,2174,2102,72,45860,2270,2174,1854,320,2270,2174,96,96,14,35,47
"42101031700","Census Tract 317","Census Tract 317, Philadelphia County, Pennsylvania","00","42","101","031700",5470,5470,4919,243,13,96,0,137,62,2247,1462,994,468,109,359,785,300,485,2247,2074,86,3,26,0,39,19,2247,81,2166,2247,2036,211,45857.2192513369,2355,2247,1826,421,2355,2247,108,108,34,27,47
"42101031800","Census Tract 318","Census Tract 318, Philadelphia County, Pennsylvania","00","42","101","031800",3456,3456,2695.326,409.3667,8.856492,86.59681,0,192.8747,62.9795,1411.13439635535,894.50569476082,579.608200455581,314.897494305239,84.628701594533,230.268792710706,516.628701594533,201.731207289294,314.89749430524,1411.13439635535,1156.26423690205,147.608200455581,0.984054669703873,24.6013667425968,0,61.0113895216401,20.6651480637813,1411.13439635535,95.4533029612757,1315.68109339407,1411.13439635535,1126.74259681093,284.39179954442,41683.2061068703,1484.93849658314,1411.13439635535,1119.85421412301,291.280182232346,1484.93849658314,1411.13439635535,73.8041002277905,73.8041002277905,21.6492027334852,15.744874715262,36.4100227790433
"42101031900","Census Tract 319","Census Tract 319, Philadelphia County, Pennsylvania","00","42","101","031900",4618,4618,4253,163,1,24,0,106,71,1751,1191,766,425,100,325,560,259,301,1751,1634,51,1,10,0,34,21,1751,81,1670,1751,1601,150,48027.2155517439,1857,1751,1345,406,1857,1751,106,106,37,37,32
"42101032000","Census Tract 320","Census Tract 320, Philadelphia County, Pennsylvania","00","42","101","032000",6199,6199,5856,102,2,52,6,109,72,2530,1620,1131,489,149,340,910,349,561,2530,2421,43,0,15,1,32,18,2530,52,2478,2530,2402,128,38898.3425414365,2635,2530,2097,433,2635,2530,105,105,20,39,46
"42101032100","Census Tract 321","Census Tract 321, Philadelphia County, Pennsylvania","00","42","101","032100",3741,3741,3365,184,9,32,0,74,77,1407,932,573,359,102,257,475,217,258,1407,1303,50,3,6,0,25,20,1407,47,1360,1407,1281,126,35549.1756272401,1579,1407,934,473,1579,1407,172,172,57,30,85
"42101032300","Census Tract 323","Census Tract 323, Philadelphia County, Pennsylvania","00","42","101","032300",3596,3596,3268,151,15,37,1,66,58,1457,894,573,321,71,250,563,254,309,1457,1347,56,5,11,1,22,15,1457,49,1408,1457,1323,134,39371.2918660287,1555,1457,1030,427,1555,1457,98,98,28,30,40
"42101032500","Census Tract 325","Census Tract 325, Philadelphia County, Pennsylvania","00","42","101","032500",5285,5285,4953,128,7,52,1,81,63,2192,1276,833,443,117,326,916,438,478,2192,2073,52,1,18,0,27,21,2192,43,2149,2192,2058,134,39194.9268738574,2434,2192,1475,717,2434,2192,242,242,68,45,129
"42101032600","Census Tract 326","Census Tract 326, Philadelphia County, Pennsylvania","00","42","101","032600",6561,6561,6169,174,5,73,1,59,80,2570,1720,1175,545,153,392,850,359,491,2570,2434,65,1,20,0,17,33,2570,46,2524,2570,2407,163,44427.917797596,2706,2570,1995,575,2706,2570,136,136,30,34,72
"42101032900","Census Tract 329","Census Tract 329, Philadelphia County, Pennsylvania","00","42","101","032900",4073,4073,3325,574,7,37,3,48,79,1685,931,549,382,101,281,754,340,414,1685,1417,217,2,11,1,14,23,1685,58,1627,1685,1379,306,39527.5862068966,1825,1685,1016,669,1825,1685,140,140,72,31,37
"42101033000","Census Tract 330","Census Tract 330, Philadelphia County, Pennsylvania","00","42","101","033000",7169,7169,6731,188,18,66,3,90,73,2726,1825,1200,625,162,463,901,364,537,2726,2606,49,6,20,0,26,19,2726,67,2659,2726,2571,155,42332.8923190004,2878,2726,2212,514,2878,2726,152,152,36,58,58
"42101033101","Census Tract 331.01","Census Tract 331.01, Philadelphia County, Pennsylvania","00","42","101","033101",4771,4771,4539.315,86.88197,9.117244,55.23977,0,29.49696,50.9493,1962.88893884892,1183.63275629496,846.83104766187,336.801708633094,88.4908947841727,248.310813848921,779.256182553957,338.946942446043,440.309240107914,1962.88893884892,1884.05159622302,34.8600494604317,2.14523381294964,15.5529451438849,0,12.3350944244604,13.9440197841727,1962.88893884892,37.0052832733813,1925.88365557554,1962.88893884892,1862.06294964029,100.82598920863,43083.5508428495,2072.29586330935,1962.88893884892,1384.21211780576,578.676821043165,2072.29586330935,1962.88893884892,109.406924460432,109.406924460432,38.0779001798561,33.2511241007194,38.0779001798561
"42101033102","Census Tract 331.02","Census Tract 331.02, Philadelphia County, Pennsylvania","00","42","101","033102",4125,4125,3924.685,75.11803,7.882756,47.76023,0,25.50304,44.0507,1697.11106115108,1023.36724370504,732.16895233813,291.198291366906,76.5091052158273,214.689186151079,673.743817446043,293.053057553957,380.690759892086,1697.11106115108,1628.94840377698,30.1399505395683,1.85476618705036,13.4470548561151,0,10.6649055755396,12.0559802158273,1697.11106115108,31.9947167266187,1665.11634442446,1697.11106115108,1609.93705035971,87.1740107913702,43083.5508428493,1791.70413669065,1697.11106115108,1196.78788219424,500.323178956835,1791.70413669065,1697.11106115108,94.5930755395684,94.5930755395684,32.9220998201439,28.7488758992806,32.9220998201439
"42101033200","Census Tract 332","Census Tract 332, Philadelphia County, Pennsylvania","00","42","101","033200",2542,2542,2438,43,6,27,0,9,19,995,715,573,142,46,96,280,99,181,995,966,11,2,8,0,5,3,995,14,981,995,957,38,52621.626984127,1034,995,881,114,1034,995,39,39,13,10,16
"42101033300","Census Tract 333","Census Tract 333, Philadelphia County, Pennsylvania","00","42","101","033300",4272,4272,3744,277,5,123,0,58,65,1768,931,710,221,50,171,837,303,534,1768,1534,146,2,38,0,23,25,1768,57,1711,1768,1506,262,45245.7912457912,1836,1768,1093,675,1836,1768,68,68,36,9,23
"42101033400","Census Tract 334","Census Tract 334, Philadelphia County, Pennsylvania","00","42","101","033400",4795,4795,3925,328,12,316,0,107,107,2033,1192,833,359,110,249,841,311,530,2033,1743,139,3,82,0,36,30,2033,103,1930,2033,1688,345,42137.8126532614,2113,2033,1224,809,2113,2033,80,80,34,8,38
"42101033500","Census Tract 335","Census Tract 335, Philadelphia County, Pennsylvania","00","42","101","033500",3453,3453,2990,117,6,243,0,56,41,1511,899,675,224,62,162,612,241,371,1511,1362,45,3,75,0,14,12,1511,49,1462,1511,1332,179,44098.7483530962,1564,1511,1048,463,1564,1511,53,53,16,6,31
"42101033600","Census Tract 336","Census Tract 336, Philadelphia County, Pennsylvania","00","42","101","033600",6364,6364,5801,137,7,201,0,134,84,2734,1607,1196,411,98,313,1127,485,642,2734,2525,61,3,60,0,49,36,2734,98,2636,2734,2471,263,43453.795620438,2866,2734,1467,1267,2866,2734,132,132,68,7,57
"42101033701","Census Tract 337.01","Census Tract 337.01, Philadelphia County, Pennsylvania","00","42","101","033701",4718,4718,4292.631,84.97256,2.528945,164.8872,1.011578,99.64044,72.32783,2128.3602058319,1286.22148370497,975.161234991423,311.06024871355,80.4204545454545,230.639794168096,842.138722126929,293.357632933104,548.781089193825,2128.3602058319,1994.32611492281,32.3704974271012,1.01157804459691,45.521012006861,0.505789022298456,29.8415523156089,24.7836620926243,2128.3602058319,68.78730703259,2059.57289879931,2128.3602058319,1957.40351629502,170.95668953688,43165.6175488795,2211.81539451115,2128.3602058319,1257.39150943396,870.968696397941,2211.81539451115,2128.3602058319,83.4551886792452,83.4551886792452,30.3473413379074,12.1389365351629,40.968910806175
"42101033702","Census Tract 337.02","Census Tract 337.02, Philadelphia County, Pennsylvania","00","42","101","033702",4605.161,4605.161,4189.966,82.94029,2.468461,160.9437,0.9873844,97.25737,70.59799,2077.45685083449,1255.45930885744,951.838595154204,303.620713703234,78.4970625671777,225.123651136057,821.997541977049,286.341486094107,535.656055882942,2077.45685083449,1946.62841322252,31.5963019138325,0.987384434807266,44.432299566327,0.493692217403633,29.1278408268143,24.190918652778,2077.45685083449,67.1421415668941,2010.3147092676,2077.45685083449,1910.58888135206,166.86796948243,43165.6175488793,2158.91606670609,2077.45685083449,1227.31885246543,850.137998369056,2158.91606670609,2077.45685083449,81.4592158715994,81.4592158715994,29.621533044218,11.8486132176872,39.9890696096942
"42101033800","Census Tract 338","Census Tract 338, Philadelphia County, Pennsylvania","00","42","101","033800",5981,5981,5562,131,6,88,4,133,57,2544,1556,1185,371,116,255,988,390,598,2544,2400,51,2,31,1,40,19,2544,83,2461,2544,2360,184,42313.0023640662,2633,2544,1552,992,2633,2544,89,89,32,21,36
"42101033900","Census Tract 339","Census Tract 339, Philadelphia County, Pennsylvania","00","42","101","033900",2749,2749,2532,48,6,87,0,35,41,1221,728,555,173,49,124,493,205,288,1221,1145,20,2,31,0,13,10,1221,31,1190,1221,1127,94,45657.9746835443,1286,1221,773,448,1286,1221,65,65,33,7,25
"42101034000","Census Tract 340","Census Tract 340, Philadelphia County, Pennsylvania","00","42","101","034000",2499.01,2499.01,2395.608,18.08117,1.002262,48.15317,1.000705,29.09256,6.07219,994.853116489837,693.08935831786,579.807853900149,113.28150441771,34.0711897225257,79.2103146951847,301.763758171978,107.265340718726,194.498417453252,994.853116489837,961.726606023826,7.03087559571643,1.0007053686887,14.0420383001123,0.000518760297910478,10.0272853385055,1.02508710269049,994.853116489837,24.0625797547449,970.790536735092,994.853116489837,948.693054496871,46.160061992966,53025.2574341995,1021.9297438375,994.853116489837,870.000998093318,124.852118396519,1021.9297438375,994.853116489837,27.076627347663,27.076627347663,4.02979701024615,10.0091287280787,13.0377016093382
"42101034100","Census Tract 341","Census Tract 341, Philadelphia County, Pennsylvania","00","42","101","034100",5627,5627,5145,132,4,222,1,49,74,2505,1394,1047,347,79,268,1111,445,666,2505,2315,58,4,88,0,15,25,2505,42,2463,2505,2292,213,48224.077046549,2628,2505,1414,1091,2628,2505,123,123,57,12,54
"42101034200","Census Tract 342","Census Tract 342, Philadelphia County, Pennsylvania","00","42","101","034200",3180.829,3180.829,2841.795,170.006,3.000332,113.0159,0.0003321519,24.00963,29.00199,1408.32982684377,828.229849119727,646.192315954223,182.037533165505,55.0112931648421,127.026240000663,580.099977724043,172.035540254061,408.064437469981,1408.32982684377,1292.31886583084,68.0023250633498,1.00033215190712,33.0046501266997,0,4.0033215190712,10.0003321519071,1408.32982684377,17.0079716457709,1391.321855198,1408.32982684377,1281.31454785604,127.01527898773,54148.1446794534,1449.33879494526,1408.32982684377,625.288640007287,783.041186836483,1449.33879494526,1408.32982684377,41.0089681014922,41.0089681014922,13.0013286076285,5.0033215190712,23.0043179747926
"42101034400","Census Tract 344","Census Tract 344, Philadelphia County, Pennsylvania","00","42","101","034400",7291,7291,6603,65,6,492,0,57,68,2713,2116,1825,291,79,212,597,204,393,2713,2540,11,2,124,0,16,20,2713,44,2669,2713,2513,200,66833.8597135512,2762,2713,2466,247,2762,2713,49,49,7,11,31
"42101034501","Census Tract 345.01","Census Tract 345.01, Philadelphia County, Pennsylvania","00","42","101","034501",3315,3315,2653.571,237.6274,4.320498,307.9336,1.178318,55.7737,54.59538,1656.7144549763,866.848933649289,632.363744075829,234.485189573459,61.2725118483412,173.212677725118,789.865521327013,274.940758293839,514.924763033175,1656.7144549763,1417.51599526066,97.4075829383886,1.57109004739336,98.1931279620853,0.392772511848341,20.4241706161137,21.2097156398104,1656.7144549763,56.5592417061611,1600.15521327014,1656.7144549763,1384.91587677725,271.79857819905,40675.4156769595,1719.55805687204,1656.7144549763,516.10308056872,1140.61137440758,1719.55805687204,1656.7144549763,62.8436018957346,62.8436018957346,36.1350710900474,5.10604265402843,21.6024881516588
"42101034502","Census Tract 345.02","Census Tract 345.02, Philadelphia County, Pennsylvania","00","42","101","034502",5125,5125,4102.429,367.3726,6.679502,476.0664,1.821682,86.2263,84.40462,2561.2855450237,1340.15106635071,977.636255924171,362.514810426541,94.7274881516588,267.787322274881,1221.13447867299,425.059241706161,796.075236966825,2561.2855450237,2191.48400473934,150.592417061611,2.42890995260664,151.806872037915,0.607227488151659,31.5758293838863,32.7902843601896,2561.2855450237,87.4407582938389,2473.84478672986,2561.2855450237,2141.08412322275,420.20142180095,40675.4156769598,2658.44194312796,2561.2855450237,797.89691943128,1763.38862559242,2658.44194312796,2561.2855450237,97.1563981042654,97.1563981042654,55.8649289099526,7.89395734597157,33.3975118483412
"42101034600","Census Tract 346","Census Tract 346, Philadelphia County, Pennsylvania","00","42","101","034600",1871,1871,1277,429,4,89,1,37,34,1085,454,290,164,53,111,631,249,382,1085,809,202,1,44,1,14,14,1085,51,1034,1085,778,307,31654.5291479821,1125,1085,186,899,1125,1085,40,40,33,1,6
"42101034701","Census Tract 347.01","Census Tract 347.01, Philadelphia County, Pennsylvania","00","42","101","034701",6083,6083,4981,306,19,547,6,106,118,2460,1675,1296,379,105,274,785,320,465,2460,2102,140,7,138,2,35,36,2460,110,2350,2460,2036,424,51901.8248175182,2537,2460,1944,516,2537,2460,77,77,34,7,36
"42101034702","Census Tract 347.02","Census Tract 347.02, Philadelphia County, Pennsylvania","00","42","101","034702",4052,4052,3646,174,10,148,0,29,45,1447,1065,854,211,43,168,382,141,241,1447,1299,81,4,43,0,9,11,1447,36,1411,1447,1273,174,54734.9347975292,1491,1447,1235,212,1491,1447,44,44,13,12,19
"42101034801","Census Tract 348.01","Census Tract 348.01, Philadelphia County, Pennsylvania","00","42","101","034801",4286,4286,4035,166,7,17,1,31,29,1899,1214,898,316,66,250,685,274,411,1899,1800,69,3,5,0,13,9,1899,30,1869,1899,1784,115,42401.2631578947,1952,1899,1059,840,1952,1899,53,53,26,6,21
"42101034802","Census Tract 348.02","Census Tract 348.02, Philadelphia County, Pennsylvania","00","42","101","034802",5458,5458,4242,810,15,166,4,137,84,2218,1427,960,467,124,343,791,380,411,2218,1747,339,4,54,1,41,32,2218,108,2110,2218,1687,531,46696.9058295964,2299,2218,1216,1002,2299,2218,81,81,53,3,25
"42101034803","Census Tract 348.03","Census Tract 348.03, Philadelphia County, Pennsylvania","00","42","101","034803",4495,4495,4115,204,4,65,0,53,54,1786,1251,946,305,80,225,535,255,280,1786,1648,78,4,22,0,16,18,1786,45,1741,1786,1620,166,50047.7753058954,1865,1786,1372,414,1865,1786,79,79,31,22,26
"42101034900","Census Tract 349","Census Tract 349, Philadelphia County, Pennsylvania","00","42","101","034900",6589,6589,4648,1459,14,154,2,160,152,2572,1679,913,766,134,632,893,398,495,2572,1923,500,6,45,1,56,41,2572,136,2436,2572,1854,718,38897.2512582269,2775,2572,1389,1183,2775,2572,203,203,133,17,53
"42101035100","Census Tract 351","Census Tract 351, Philadelphia County, Pennsylvania","00","42","101","035100",4637,4637,4272,204,3,81,0,34,43,2499,1126,908,218,69,149,1373,495,878,2499,2343,98,2,33,0,8,15,2499,36,2463,2499,2318,181,49623.3133732535,2614,2499,1529,970,2614,2499,115,115,52,11,52
"42101035200","Census Tract 352","Census Tract 352, Philadelphia County, Pennsylvania","00","42","101","035200",4370,4370,4088,27,9,168,0,27,51,1716,1196,923,273,76,197,520,226,294,1716,1632,9,1,49,0,6,19,1716,18,1698,1716,1620,96,56544.5740956826,1773,1716,1294,422,1773,1716,57,57,28,7,22
"42101035301","Census Tract 353.01","Census Tract 353.01, Philadelphia County, Pennsylvania","00","42","101","035301",5485.748,5485.748,5061.463,162.7255,11.97979,148.7491,0.9983162,42.9276,56.90402,1991.64086612969,1472.51642984526,1103.13942710441,369.377002740844,101.828254809638,267.548747931206,519.12443628443,240.594209893361,278.530226391069,1991.64086612969,1855.86985971684,65.8888707591776,0.998316223623903,42.9275976158278,0.998316223623903,12.9781109071107,11.9797946834868,1991.64086612969,34.9410678268366,1956.69979830285,1991.64086612969,1834.90521902073,156.73564710896,58862.7999999998,2047.54657465263,1991.64086612969,1584.32784689113,407.313019238552,2047.54657465263,1991.64086612969,55.9057085229386,55.9057085229386,7.98652978899122,19.9663244724781,27.9528542614693
"42101035302","Census Tract 353.02","Census Tract 353.02, Philadelphia County, Pennsylvania","00","42","101","035302",4488.252,4488.252,4025.537,263.2745,9.020205,94.25088,1.001684,45.0724,50.09598,1939.35913387031,1172.48357015474,888.860572895587,283.622997259156,68.1717451903619,215.451252068794,766.87556371557,313.405790106639,453.469773608931,1939.35913387031,1733.13014028316,125.111129240822,6.0016837763761,30.0724023841722,1.0016837763761,19.0218890928893,25.0202053165132,1939.35913387031,48.0589321731634,1891.30020169715,1939.35913387031,1715.09478097927,224.26435289104,47667.2501823142,1992.45342534738,1939.35913387031,1209.67215310887,729.686980761448,1992.45342534738,1939.35913387031,53.0942914770614,53.0942914770614,16.0134702110088,10.0336755275219,27.0471457385307
"42101035500","Census Tract 355","Census Tract 355, Philadelphia County, Pennsylvania","00","42","101","035500",6779.275,6779.275,6124.6,165.6646,3.991918,320.3514,2.993938,61.87473,99.79795,2903.12226431548,1939.07410091611,1521.91868445552,417.155416460595,110.775720639057,306.379695821537,964.048163399365,382.226135178008,581.822028221355,2903.12226431548,2691.55061768953,65.8666447043044,0.997979465216733,86.8242134738558,0,24.9494866304183,32.9333223521522,2903.12226431548,65.8666447043044,2837.25561961118,2903.12226431548,2647.63952121999,255.48274309549,48132.2834645667,3013.89798495453,2903.12226431548,1926.10036786829,977.021896447182,3013.89798495453,2903.12226431548,110.775720639057,110.775720639057,48.9009937956199,32.9333223521522,28.9414044912853
"42101035601","Census Tract 356.01","Census Tract 356.01, Philadelphia County, Pennsylvania","00","42","101","035601",5408,5408,4775.457,156.9052,12.30629,369.8041,0.6153146,40.61076,52.30174,2214.51723745591,1433.06769825919,1215.24633064057,217.821367618614,54.1476846057571,163.673683012857,781.449539196722,232.588917965638,548.860621231084,2214.51723745591,2058.84264421436,31.9963590852201,3.07657298896348,99.0656502446239,0.615314597792695,7.99908977130504,12.9216065536466,2214.51723745591,41.2260780521106,2173.2911594038,2214.51723745591,2029.9228581181,184.59437933781,49204.4117647061,2268.04960746387,2214.51723745591,1630.58368415064,583.933553305268,2268.04960746387,2214.51723745591,53.5323700079645,53.5323700079645,16.6134941404028,4.30720218454887,32.6116736830128
"42101035602","Census Tract 356.02","Census Tract 356.02, Philadelphia County, Pennsylvania","00","42","101","035602",3381,3381,2985.543,98.09478,7.693708,231.1959,0.3846854,25.38924,32.69826,1384.48276254409,895.932301740811,759.753669359425,136.178632381386,33.8523153942427,102.326316987143,488.550460803276,145.411082034361,343.139378768915,1384.48276254409,1287.15735578564,20.0036409147798,1.92342701103652,61.9343497553759,0.384685402207304,5.00091022869495,8.07839344635338,1384.48276254409,25.7739219478894,1358.7088405962,1384.48276254409,1269.0771418819,115.40562066219,49204.411764706,1417.95039253612,1384.48276254409,1019.41631584936,365.066446694731,1417.95039253612,1384.48276254409,33.4676299920354,33.4676299920354,10.3865058595972,2.69279781545113,20.3883263169872
"42101035701","Census Tract 357.01","Census Tract 357.01, Philadelphia County, Pennsylvania","00","42","101","035701",4560,4560,3492.11,178.8235,12.62878,681.9541,1.010302,75.77268,117.7002,1844.30707876371,1247.2183449651,912.303090727817,334.915254237288,93.9581256231307,240.957128614157,597.088733798604,263.183781987371,333.904951811233,1844.30707876371,1536.66999002991,68.7005649717514,2.02060485211034,182.864739115985,0.505151213027584,19.1957460950482,34.3502824858757,1844.30707876371,53.5460285809239,1790.76105018279,1844.30707876371,1503.83516118312,340.47191758059,39834.8588654426,1927.15187770023,1844.30707876371,690.03655699568,1154.27052176803,1927.15187770023,1844.30707876371,82.8447989365238,82.8447989365238,50.0099700897308,2.52575606513792,30.309072781655
"42101035702","Census Tract 357.02","Census Tract 357.02, Philadelphia County, Pennsylvania","00","42","101","035702",4467,4467,3420.89,175.1765,12.37122,668.0459,0.9896976,74.22732,115.2998,1806.69292123629,1221.7816550349,893.696909272183,328.084745762712,92.0418743768693,236.042871385843,584.911266201396,257.816218012629,327.095048188767,1806.69292123629,1505.33000997009,67.2994350282486,1.97939514788966,179.135260884015,0.494848786972416,18.8042539049518,33.6497175141243,1806.69292123629,52.4539714190761,1754.23894981721,1806.69292123629,1473.16483881688,333.52808241941,39834.8588654425,1887.84812229977,1806.69292123629,675.96344300432,1130.72947823197,1887.84812229977,1806.69292123629,81.1552010634762,81.1552010634762,48.9900299102692,2.47424393486208,29.690927218345
"42101035800","Census Tract 358","Census Tract 358, Philadelphia County, Pennsylvania","00","42","101","035800",5951,5951,5235,189,5,389,4,36,93,2323,1727,1440,287,78,209,596,247,349,2323,2119,74,3,90,1,10,26,2323,51,2272,2323,2082,241,62108.8841201717,2359,2323,2002,321,2359,2323,36,36,8,13,15
"42101035900","Census Tract 359","Census Tract 359, Philadelphia County, Pennsylvania","00","42","101","035900",5453,5453,4729,127,13,442,2,56,84,2191,1514,1267,247,55,192,677,219,458,2191,1983,43,2,118,1,13,31,2191,44,2147,2191,1954,237,50932.570905764,2229,2191,1518,673,2229,2191,38,38,19,3,16
"42101036000","Census Tract 360","Census Tract 360, Philadelphia County, Pennsylvania","00","42","101","036000",2930.823,2930.823,2351.023,154.1492,0,316.2544,0,40.77494,68.62124,988.543709594384,691.184988096677,564.88211976822,126.302868328457,30.8298340014345,95.473034327023,297.358721497707,104.423631295182,192.935090202526,988.543709594384,811.520791779696,67.626732648308,0,79.5608619391858,0,11.9341292908779,17.9011939363168,988.543709594384,21.8792370332761,966.664472561108,988.543709594384,801.575684037297,186.968025557087,53036.8220742152,1011.4174574019,988.543709594384,672.28928338612,316.254426208264,1011.4174574019,988.543709594384,22.8737478075159,22.8737478075159,8.95059696815841,2.98353232271947,10.9396185166381
"42101036100","Census Tract 361","Census Tract 361, Philadelphia County, Pennsylvania","00","42","101","036100",3976,3976,3252,476,9,94,5,77,63,1506,1052,769,283,78,205,454,221,233,1506,1211,220,5,28,1,26,15,1506,75,1431,1506,1183,323,56061.0027855153,1620,1506,1003,503,1620,1506,114,114,94,5,15
"42101036201","Census Tract 362.01","Census Tract 362.01, Philadelphia County, Pennsylvania","00","42","101","036201",5063,5063,4642,192,7,110,2,39,71,2072,1338,1001,337,83,254,734,320,414,2072,1888,93,2,47,1,12,29,2072,44,2028,2072,1857,215,52070,2119,2072,1384,688,2119,2072,47,47,28,4,15
"42101036202","Census Tract 362.02","Census Tract 362.02, Philadelphia County, Pennsylvania","00","42","101","036202",6334,6334,5625,485,4,78,2,53,87,2315,1766,1346,420,88,332,549,236,313,2315,2084,170,2,20,0,15,24,2315,49,2266,2315,2051,264,61061.4750542299,2367,2315,1929,386,2367,2315,52,52,20,11,21
"42101036203","Census Tract 362.03","Census Tract 362.03, Philadelphia County, Pennsylvania","00","42","101","036203",5279,5279,4959,106,10,107,0,48,49,1867,1465,1181,284,65,219,402,166,236,1867,1752,48,2,32,0,21,12,1867,49,1818,1867,1730,137,66642.173211404,1918,1867,1714,153,1918,1867,51,51,21,13,17
"42101036301","Census Tract 363.01","Census Tract 363.01, Philadelphia County, Pennsylvania","00","42","101","036301",3856.438,3856.438,3449.501,75.80426,1.995678,209.4459,2.992047,67.82284,48.87595,1349.64941471494,1077.32725713516,808.003141070548,269.324116064609,61.8463823722155,207.477733692394,272.322157579786,134.660118786251,137.662038793535,1349.64941471494,1241.93053404294,26.9301902882547,0.997545044080344,48.8710099352142,0.000117530063819646,18.9505351159949,11.9694827583898,1349.64941471494,42.8889129824553,1306.76050173248,1349.64941471494,1219.98689367445,129.66252104049,63508.5644042907,1398.52065971028,1349.64941471494,1163.13093971411,186.518475000835,1398.52065971028,1349.64941471494,48.8712449953419,48.8712449953419,13.9631624857846,8.97684762614872,25.9312348834085
"42101036302","Census Tract 363.02","Census Tract 363.02, Philadelphia County, Pennsylvania","00","42","101","036302",3789,3789,2995,527,7,121,0,85,54,1284,981,683,298,95,203,303,155,148,1284,1036,183,2,29,0,23,11,1284,49,1235,1284,1014,270,52525.5252918288,1344,1284,964,320,1344,1284,60,60,26,12,22
"42101036303","Census Tract 363.03","Census Tract 363.03, Philadelphia County, Pennsylvania","00","42","101","036303",7132.562,7132.562,6840.499,74.19574,9.004322,92.55409,1.007953,49.17716,66.12405,2462.35058528506,1980.67274286484,1550.99685892945,429.675883935392,112.153617627785,317.522266307607,481.677842420214,198.339881213749,283.337961206466,2462.35058528506,2382.06946595706,24.0698097117453,2.00245495591966,24.1289900647858,0.999882469936181,14.0494648840051,15.0305172416103,2462.35058528506,39.1110870175448,2423.23949826752,2462.35058528506,2358.01310632555,104.33747895951,60173.239189179,2488.47934028972,2462.35058528506,2278.86906028589,183.481524999165,2488.47934028972,2462.35058528506,26.1287550046582,26.1287550046582,7.0368375142154,9.02315237385129,10.0687651165915
"42101036400","Census Tract 364","Census Tract 364, Philadelphia County, Pennsylvania","00","42","101","036400",304,304,198,85,1,0,1,11,8,14,11,6,5,1,4,3,1,2,14,14,0,0,0,0,0,0,14,1,13,14,13,1,52005.8823529412,18,14,12,2,18,14,4,4,1,0,3
